url,path,title,status,source_type,source_count,source_urls,providers,note,http_status,error
https://www.camaramar.com/webcam/alcudia-pltjua-de-lalcanada,/webcam/alcudia-pltjua-de-lalcanada,"Webcam Pltjua de l'Alcanada, Alcúdia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/alcudia-raco-de-ses-barreres-de-sa-comuna,/webcam/alcudia-raco-de-ses-barreres-de-sa-comuna,"Webcam Racó de ses Barreres de sa Comuna, Alcúdia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/alcudia-sa-ferradura,/webcam/alcudia-sa-ferradura,"Webcam Sa Ferradura, Alcúdia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/alcudia-sa-punta-de-sa-vinya,/webcam/alcudia-sa-punta-de-sa-vinya,"Webcam Sa Punta de sa Vinya, Alcúdia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/alcudia-sa-punta-llarga,/webcam/alcudia-sa-punta-llarga,"Webcam Sa Punta Llarga, Alcúdia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/alcudia-ses-pedreres,/webcam/alcudia-ses-pedreres,"Webcam Ses Pedreres, Alcúdia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/alcudia-sillot,/webcam/alcudia-sillot,"Webcam S'Illot, Alcúdia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/aljezur-arrifana,/webcam/aljezur-arrifana,"Webcam Arrifana, Aljezur",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/almancil-julias,/webcam/almancil-julias,"Webcam Julias, Almancil",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/almancil-vale-de-lobo,/webcam/almancil-vale-de-lobo,"Webcam Vale de Lobo, Almancil",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/almeria-pico-de-la-pipa,/webcam/almeria-pico-de-la-pipa,"Webcam Pico de la Pipa, Almería",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/almeria-pico-de-las-conchas,/webcam/almeria-pico-de-las-conchas,"Webcam Pico de las Conchas, Almería",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/almeria-pico-punta-del-rio,/webcam/almeria-pico-punta-del-rio,"Webcam Pico Punta del Río, Almería",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/almonte-el-coto,/webcam/almonte-el-coto,"Webcam El Coto, Almonte",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/altura-praia-de-altura,/webcam/altura-praia-de-altura,"Webcam Praia de Altura, Altura",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/alvor-praia-de-alvor,/webcam/alvor-praia-de-alvor,"Webcam Praia de Alvor, Alvor",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/amoreira-ferrel,/webcam/amoreira-ferrel,"Webcam Ferrel, Amoreira",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-blanca,/webcam/andratx-cala-blanca,"Webcam Cala Blanca, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-cranc,/webcam/andratx-cala-cranc,"Webcam Cala Cranc, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-degos,/webcam/andratx-cala-degos,"Webcam Cala d'Egos, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-en-basset,/webcam/andratx-cala-en-basset,"Webcam Cala en Basset, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-en-fonoll,/webcam/andratx-cala-en-fonoll,"Webcam Cala en Fonoll, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-en-tio,/webcam/andratx-cala-en-tio,"Webcam Cala en Tió, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-es-conills-cala-molins,/webcam/andratx-cala-es-conills-cala-molins,"Webcam Cala es Conills ( Cala Molins), Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-llamp,/webcam/andratx-cala-llamp,"Webcam Cala Llamp, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-major,/webcam/andratx-cala-major,"Webcam Cala Major, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-marmassen,/webcam/andratx-cala-marmassen,"Webcam Cala Marmassen, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cala-moragues,/webcam/andratx-cala-moragues,"Webcam Cala Moragues, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-calo-den-monjo,/webcam/andratx-calo-den-monjo,"Webcam Caló d'en Monjo, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-cova-rotja,/webcam/andratx-cova-rotja,"Webcam Cova Rotja, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-miramar,/webcam/andratx-miramar,"Webcam Miramar, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-platja-de-camp-de-mar,/webcam/andratx-platja-de-camp-de-mar,"Webcam Platja de Camp de Mar, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-portet-des-salinar,/webcam/andratx-portet-des-salinar,"Webcam Portet d'es Salinar, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-punta-caracola,/webcam/andratx-punta-caracola,"Webcam Punta Caracola, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/andratx-sant-elm-petit,/webcam/andratx-sant-elm-petit,"Webcam Sant Elm Petit, Andratx",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arcozelo-ilha,/webcam/arcozelo-ilha,"Webcam Ilha, Arcozelo",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/ares-playa-de-chanteiro,/webcam/ares-playa-de-chanteiro,"Webcam Playa de Chanteiro, Ares",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/aritzatxu-el-basurero,/webcam/aritzatxu-el-basurero,"Webcam Aritzatxu (El Basurero),",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arnao-playa-de-arnao,/webcam/arnao-playa-de-arnao,"Webcam Playa de Arnao, Arnao",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-arenal-de-sa-canova,/webcam/arta-arenal-de-sa-canova,"Webcam Arenal de Sa Canova, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-cala-dentol,/webcam/arta-cala-dentol,"Webcam Cala Dentol, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-cala-des-camps-calos-cans,/webcam/arta-cala-des-camps-calos-cans,"Webcam Cala des Camps ( Calo's Cans ), Artá",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-cala-estreta,/webcam/arta-cala-estreta,"Webcam Cala Estreta, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-cala-matzoc,/webcam/arta-cala-matzoc,"Webcam Cala Matzoc, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-cala-mitjana-saduaina,/webcam/arta-cala-mitjana-saduaina,"Webcam Cala Mitjana ( S'Aduaina ), Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-cala-torta,/webcam/arta-cala-torta,"Webcam Cala Torta, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-calo-dels-ermitans-sarenalet-de-son-colom,/webcam/arta-calo-dels-ermitans-sarenalet-de-son-colom,"Webcam Caló dels Ermitans ( S'Arenalet de Son Colom ), Artá",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-calo-des-corb-mari,/webcam/arta-calo-des-corb-mari,"Webcam Caló d'es Corb Marí, Artá",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-es-calo,/webcam/arta-es-calo,"Webcam Es Caló, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-es-canons-sa-bayera-dels-ermitans,/webcam/arta-es-canons-sa-bayera-dels-ermitans,"Webcam Es Canons ( Sa Bayera dels Ermitans ), Artá",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-na-picarandau,/webcam/arta-na-picarandau,"Webcam Na Picarandau, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-platja-dels-maressos,/webcam/arta-platja-dels-maressos,"Webcam Platja dels Maressos, Artá",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-punta-des-calo,/webcam/arta-punta-des-calo,"Webcam Punta d'es Caló, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-sa-font-celada,/webcam/arta-sa-font-celada,"Webcam Sa Font Celada, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-sa-platjola,/webcam/arta-sa-platjola,"Webcam Sa Platjola, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-saigua-dolca,/webcam/arta-saigua-dolca,"Webcam S'Aigua Dolça, Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/arta-sarenalet-des-verger-sarenalet-daubarca,/webcam/arta-sarenalet-des-verger-sarenalet-daubarca,"Webcam S'Arenalet des Verger ( S'Arenalet d'Aubarca ), Artà",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/atouguia-da-baleia-consolacao,/webcam/atouguia-da-baleia-consolacao,"Webcam ConsolaÇao, Atouguia da Baleia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/atouguia-da-baleia-super-tubos,/webcam/atouguia-da-baleia-super-tubos,"Webcam Super Tubos, Atouguia da Baleia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/aviles-playa-del-espartal,/webcam/aviles-playa-del-espartal,"Webcam Playa del Espartal, Avilés",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/azurara-azuara,/webcam/azurara-azuara,"Webcam Azurara, Azurara",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/baia,/webcam/baia,"Webcam Baía,",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/bakio-playa-de-bakio,/webcam/bakio-playa-de-bakio,"Webcam Playa de Bakio, Bakio",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/banyalbufar-cala-banyalbufar,/webcam/banyalbufar-cala-banyalbufar,"Webcam Cala Banyalbufar, Banyalbufar",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/banyalbufar-port-de-sa-pedra-de-sase,/webcam/banyalbufar-port-de-sa-pedra-de-sase,"Webcam Port de Sa Pedra de s'Ase, Banyalbufar",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/banyalbufar-port-des-canonge,/webcam/banyalbufar-port-des-canonge,"Webcam Port des Canonge, Banyalbufar",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/banyalbufar-punta-de-sa-galera,/webcam/banyalbufar-punta-de-sa-galera,"Webcam Punta de sa Galera, Banyalbufar",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/barbate-canos-de-meca,/webcam/barbate-canos-de-meca,"Webcam Caños de Meca, Barbate",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/bareyo-playa-de-cuberris,/webcam/bareyo-playa-de-cuberris,"Webcam Playa de Cuberris, Bareyo",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/barreiros-olinas-de-mar,/webcam/barreiros-olinas-de-mar,Webcam Playa Oliñas de Mar,unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/barreiros-playa-de-san-bartolo,/webcam/barreiros-playa-de-san-bartolo,"Webcam Playa de San Bartolo, Barreiros",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/barreiros-playa-de-tupida,/webcam/barreiros-playa-de-tupida,"Webcam Playa de Tupida, Barreiros",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/barreiros-playa-san-miguel-de-reinante,/webcam/barreiros-playa-san-miguel-de-reinante,"Webcam Playa San Miguel de Reinante, Barreiros",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/benalmadena-el-puerto,/webcam/benalmadena-el-puerto,"Webcam El Puerto, Benalmádena",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/benalmadena-playa-de-la-carihuela,/webcam/benalmadena-playa-de-la-carihuela,"Webcam Playa de la Carihuela, Benalmádena",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/benalmadena-sanset,/webcam/benalmadena-sanset,"Webcam Sanset, Benalmádena",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/bendinat-cala-de-sa-grava,/webcam/bendinat-cala-de-sa-grava,"Webcam Cala de Sa Grava, Bendinat",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/bendinat-cala-oli,/webcam/bendinat-cala-oli,"Webcam Cala Oli, Bendinat",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/bendinat-calo-des-guix,/webcam/bendinat-calo-des-guix,"Webcam Calo d'es Guix, Bendinat",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/betlem-cala-mata,/webcam/betlem-cala-mata,"Webcam Cala Mata, Betlem",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/betlem-cales-de-betlem,/webcam/betlem-cales-de-betlem,"Webcam Cales de Betlem, Betlem",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/betlem-na-clara,/webcam/betlem-na-clara,"Webcam Na Clara, Betlem",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/bicas,/webcam/bicas,"Webcam Bicas,",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/biniancolla-cala-biniancolla,/webcam/biniancolla-cala-biniancolla,"Webcam Cala Biniancolla, Biniancolla",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/binibequer-calo-den-fust,/webcam/binibequer-calo-den-fust,"Webcam Caló d´en Fust, Binibequer",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/binibequer-platja-de-binibequer-nou,/webcam/binibequer-platja-de-binibequer-nou,"Webcam Platja de Binibéquer Nou, Binibequer",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/binisafua-cala-binisafuller,/webcam/binisafua-cala-binisafuller,"Webcam Cala Binisafúller, Binisafua",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/binisafua-es-calo-blanc,/webcam/binisafua-es-calo-blanc,"Webcam Es Caló Blanc, Binisafua",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/buarcos-buarcos,/webcam/buarcos-buarcos,"Webcam Buarcos, Buarcos",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/budens-burgau,/webcam/budens-burgau,"Webcam Burgau, Budens",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/budens-salena,/webcam/budens-salena,"Webcam Salena, Budens",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/burela-pico-la-curva,/webcam/burela-pico-la-curva,"Webcam Pico La Curva, Burela",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/burela-playa-a-marosa,/webcam/burela-playa-a-marosa,"Webcam Playa A Marosa, Burela",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/burrinho,/webcam/burrinho,"Webcam Burrinho,",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cabo-de-palos-playa-de-levante,/webcam/cabo-de-palos-playa-de-levante,"Webcam Playa de Levante, Cabo de Palos",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cabo-de-palos-playa-el-canonero,/webcam/cabo-de-palos-playa-el-canonero,"Webcam Playa el Cañonero, Cabo de Palos",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cadiz-la-cabanita,/webcam/cadiz-la-cabanita,"Webcam La Cabañita, Cádiz",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cadiz-la-playita,/webcam/cadiz-la-playita,"Webcam La Playita, Cádiz",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cadiz-las-caracolas,/webcam/cadiz-las-caracolas,"Webcam Las Caracolas, Cádiz",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cadiz-torre-gorda,/webcam/cadiz-torre-gorda,"Webcam Torre Gorda, Cádiz",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-agulla-sa-regana-blava,/webcam/cala-agulla-sa-regana-blava,"Webcam Sa Regana Blava, Cala Agulla",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-agulla-sescull-den-patilla,/webcam/cala-agulla-sescull-den-patilla,"Webcam S'Escull d'en Patilla, Cala Agulla",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-anguila-cala-mendia-sestany-den-mas,/webcam/cala-anguila-cala-mendia-sestany-den-mas,"Webcam S'Estany d'en Mas, Cala Anguila-Cala Mendia",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-boquer-vall-de-boquer,/webcam/cala-boquer-vall-de-boquer,"Webcam Cala Bóquer (Vall de Bóquer),",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-de-basordas-la-central,/webcam/cala-de-basordas-la-central,"Webcam Cala de Basordas (La Central),",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-de-bocs,/webcam/cala-de-bocs,"Webcam Cala de Bocs,",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-en-baster,/webcam/cala-en-baster,"Webcam Cala en Baster,",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-en-porter-cala-en-porter,/webcam/cala-en-porter-cala-en-porter,"Webcam Cala en Porter, Cala en Porter",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-fornells-cala-fornells,/webcam/cala-fornells-cala-fornells,"Webcam Cala Fornells, Cala Fornells",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-fornells-es-calo-de-ses-llises,/webcam/cala-fornells-es-calo-de-ses-llises,"Webcam Es Calo de Ses Llises, Cala Fornells",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-gat-cala-grat,/webcam/cala-gat-cala-grat,"Webcam Cala Grat, Cala Gat",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-gat-la-cova,/webcam/cala-gat-la-cova,"Webcam La Cova, Cala Gat",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-lliteres-cala-lliteres,/webcam/cala-lliteres-cala-lliteres,"Webcam Cala Lliteres, Cala Lliteres",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-lliteres-cala-olla,/webcam/cala-lliteres-cala-olla,"Webcam Cala Olla, Cala Lliteres",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-llombards-cala-llombards,/webcam/cala-llombards-cala-llombards,"Webcam Cala Llombards, Cala Llombards",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-llonga-cala-llonga,/webcam/cala-llonga-cala-llonga,"Webcam Cala Llonga, Cala Llonga",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-llonga-sol-den-serra,/webcam/cala-llonga-sol-den-serra,"Webcam Sól d´en Serrá, Cala Llonga",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-mesquida-cala-mesquida,/webcam/cala-mesquida-cala-mesquida,"Webcam Cala Mesquida, Cala Mesquida",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-morell-cala-morell,/webcam/cala-morell-cala-morell,"Webcam Cala Morell, Cala Morell",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-pi-cala-beltran,/webcam/cala-pi-cala-beltran,"Webcam Cala Beltran, Cala Pi",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-pi-cala-pi,/webcam/cala-pi-cala-pi,"Webcam Cala Pi, Cala Pi",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-pilar,/webcam/cala-pilar,"Webcam Cala Pilar,",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-ratjada-platja-de-les-roges,/webcam/cala-ratjada-platja-de-les-roges,"Webcam Platja de les Roges, Cala Ratjada",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-ratjada-raco-de-les-legitimes,/webcam/cala-ratjada-raco-de-les-legitimes,"Webcam Racó de les Legitimes, Cala Ratjada",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-ratjada-sa-ferradura,/webcam/cala-ratjada-sa-ferradura,"Webcam Sa Ferradura, Cala Ratjada",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-sant-vicenc-cala-barques,/webcam/cala-sant-vicenc-cala-barques,"Webcam Cala Barques, Cala Sant Vicenç",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-sant-vicenc-cala-castell,/webcam/cala-sant-vicenc-cala-castell,"Webcam Cala Castell, Cala Sant Vicenç",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-sant-vicenc-cala-estremer,/webcam/cala-sant-vicenc-cala-estremer,"Webcam Cala Estremer, Cala Sant Vicenç",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-sant-vicenc-cala-molins,/webcam/cala-sant-vicenc-cala-molins,"Webcam Cala Molins, Cala Sant Vicenç",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cala-santanyi-cala-santanyi,/webcam/cala-santanyi-cala-santanyi,"Webcam Cala Santanyi, Cala Santanyí",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cales-de-mallorca-cala-antena,/webcam/cales-de-mallorca-cala-antena,"Webcam Cala Antena, Cales de Mallorca",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cales-de-mallorca-es-domingos-grans,/webcam/cales-de-mallorca-es-domingos-grans,"Webcam Es Domingos Grans, Cales de Mallorca",unknown,none,0,,,no_embed_found,200,
https://www.camaramar.com/webcam/cales-piques-cales-piques,/webcam/cales-piques-cales-piques,"Webcam Cales Piques, Cales Piques",unknown,none,0,,,no_embed_found,200,
